Date,Time,StoreID,CustomerID,OrderID,Product,Price
2024-08-23,04:56,4422,791935,6343,Onyx Ring,9310.03
2024-05-11,06:09,4422,106470,8185,Ivory Nose Ring,1225.38
2024-09-26,17:17,4422,106470,4033,Turquoise Bracelet,9557.56
2024-07-21,03:58,4422,451194,9585,Yellow Gold Anklet,5066.8
2024-02-16,20:00,4422,287087,8826,Opal Earrings,1752.91
2023-12-24,00:41,4586,297660,3094,Diamond Wedding Ring,511.12
2024-05-07,02:36,4586,297660,8464,Onyx Ring,4183.67
2023-12-02,12:22,4586,297660,8203,Ruby Pin,3653.65
2024-06-30,02:53,4586,655966,6960,Silver Pin,8255.66
2024-07-29,04:32,4586,867428,6930,Jade Pin,6552.6
2024-03-06,15:25,4586,867428,8810,Silver Wedding Ring,3559.95
2024-06-14,09:29,4586,867428,7004,Garnet Engagement Ring,273.37
2024-01-07,19:37,4586,867428,1320,Emerald Ear Cuff,9563.22
2024-03-21,06:39,4586,995457,7504,Platinum Wedding Ring,108.26
2024-05-20,05:26,4586,995457,7800,Diamond Wedding Ring,511.12
2024-10-14,18:37,4586,821719,4839,Diamond Pendant,3213.08
2024-06-26,20:31,4586,821719,2874,Garnet Earrings,1373.15
2023-11-13,02:30,4586,114607,4108,Garnet Pendant,9734.8
2024-07-24,02:10,4586,114607,6419,Onyx Nose Ring,8161.6
2024-04-08,11:09,4586,114607,7647,Amethyst Necklace,8568.62
2024-06-16,13:50,4586,794709,9761,Rose Gold Wedding Ring,8686.84
2024-06-13,05:36,4586,794709,2629,Amber Bracelet,3207.21
2024-02-05,23:49,4586,781610,1392,Topaz Ear Cuff,1414.21
2024-03-21,22:15,4586,781610,3655,Pearl Wedding Bands,8967.51
2023-11-24,20:28,4586,781610,1487,Onyx Engagement Ring,614.52
2024-10-06,18:58,4586,781610,7254,Turquoise Wedding Ring,8756.3
2024-03-26,20:23,4586,781610,2099,Ruby Pin,3653.65
2024-01-15,20:21,4586,492374,1659,Garnet Earrings,1373.15
2024-11-01,16:49,4586,492374,2113,Onyx Nose Ring,8161.6
2024-04-21,20:27,4586,492374,3141,Emerald Ear Cuff,9563.22
2024-08-25,02:57,4586,492374,3229,Garnet Engagement Ring,2382.35
2024-03-21,03:20,4586,492374,1533,Opal Pin,2944.54
2024-09-21,12:22,4586,987471,3829,Opal Pin,2944.54
2024-10-09,22:08,4586,987471,8491,White Gold Nose Ring,3906.42
2024-04-22,09:29,4586,987471,3989,Pearl Wedding Bands,8967.51
2024-09-27,09:15,4586,111330,3955,Opal Pin,2944.54
2024-05-10,01:24,4586,111330,6734,Emerald Pendant,9305.7
2024-02-01,03:42,4586,111330,8953,Garnet Engagement Ring,2382.35
2024-08-16,10:18,4586,111330,4418,Garnet Engagement Ring,2382.35
2024-10-15,05:42,4586,575342,7817,Aquamarine Pin,2665.69
2024-10-15,20:31,4586,575342,9375,Garnet Engagement Ring,9755.77
2024-11-05,14:35,4586,575342,4835,White Gold Nose Ring,3906.42
2024-03-23,04:37,4586,575342,4546,Rose Gold Bracelet,9831.25
2023-11-09,13:06,4586,575342,7084,Ruby Engagement Ring,1082.79
2024-08-12,08:18,4586,841251,9522,Jade Anklet,4217.89
2024-06-24,19:03,4586,841251,8796,Ruby Engagement Ring,1082.79
2023-12-16,13:48,4586,841251,7537,Yellow Gold Necklace,6316.87
2024-04-06,04:02,4586,841251,2051,Opal Brooch,4397.51
2024-10-03,20:57,4586,489109,3965,Aquamarine Ear Cuff,2465.25
2024-01-23,03:21,4586,489109,2624,Pearl Pendant,348.21
2024-11-03,07:07,4586,489109,1247,Onyx Nose Ring,8161.6
2024-05-21,00:17,4193,733980,8994,Jade Bracelet,5896.84
2024-07-21,14:52,4193,733980,4481,Silver Ring,2189.96
2024-07-22,10:10,4193,733980,9275,Rose Gold Ear Cuff,122.65
2024-01-13,06:53,4193,733980,5749,Yellow Gold Pin,7696.27
2024-11-01,06:55,4193,814221,2477,Jade Brooch,4851.64
2024-03-16,14:06,4193,814221,3148,Amethyst Bracelet,2458.23
2024-07-13,21:52,4193,814221,4367,Jade Brooch,4851.64
2023-12-13,04:07,4193,814221,3482,Jade Engagement Ring,8385.34
2024-05-11,00:30,4193,814221,7355,Garnet Necklace,7731.6
2024-02-17,12:10,4193,684427,1240,Opal Wedding Ring,5645.87
2023-12-26,01:37,4193,684427,6662,White Gold Wedding Ring,3284.18
2024-10-13,03:32,4193,684427,8649,Onyx Ear Cuff,9337.74
2024-06-30,15:56,4193,684427,9819,White Gold Wedding Ring,3284.18
2023-11-25,09:37,4193,684427,8620,Onyx Ear Cuff,9337.74
2024-05-23,20:01,4193,486955,7426,Ruby Earrings,7656.29
2024-07-24,17:53,4193,486955,7323,Garnet Pendant,7653.14
2024-07-28,16:04,4193,486955,5916,Diamond Pin,6439.38
2024-04-03,20:44,4193,486955,8181,Yellow Gold Ring,7326.87
2024-07-07,05:50,4193,527517,1750,Titanium Necklace,8841.34
2024-08-22,09:49,4193,527517,8102,Ruby Necklace,5058.44
2024-08-01,13:48,4193,432712,1919,Ruby Earrings,7656.29
2024-07-16,06:17,4193,432712,2468,Rose Gold Ear Cuff,122.65
2024-09-21,00:55,4193,413562,8945,Ruby Earrings,7656.29
2024-08-17,23:54,4193,413562,4931,Ruby Bracelet,1235.69
2024-04-06,12:03,4193,413562,3517,Ruby Earrings,7656.29
2024-04-01,11:24,4193,413562,4078,Jade Brooch,4851.64
2024-07-19,21:02,4193,413562,1133,Yellow Gold Pin,614.31
2024-06-19,18:00,7625,561713,2326,Onyx Anklet,4896.26
2024-04-22,13:41,7625,561713,5223,Sapphire Ring,4577.8
2024-11-04,17:58,7625,922863,4230,Topaz Necklace,5678.02
2024-07-20,06:45,7625,922863,5959,Opal Brooch,7664.71
2024-04-29,02:44,7625,922863,2842,Emerald Ear Cuff,4908.72
2024-01-11,17:40,7625,133459,5360,Opal Brooch,7664.71
2023-11-21,07:13,7625,133459,8766,Titanium Necklace,4487.52
2024-11-02,12:03,7625,133459,1003,Sapphire Ring,4577.8
2024-03-19,12:08,7625,133459,3502,Onyx Anklet,827.31
2024-02-21,08:13,7625,339830,1771,Ruby Necklace,7980.12
2024-09-28,23:34,7625,339830,7486,Onyx Anklet,4896.26
2024-10-17,02:26,7625,339830,1263,Opal Brooch,7664.71
2024-07-26,15:27,7625,339830,7535,Sapphire Ring,4577.8
2024-05-10,14:38,7625,963349,1529,Sapphire Ring,4577.8
2023-12-11,17:54,7625,963349,8889,Ruby Necklace,7980.12
2024-10-08,19:35,7625,491228,8030,Turquoise Bracelet,9466.39
2024-03-31,07:40,7625,491228,4346,Titanium Necklace,4487.52
2024-04-16,04:37,7625,916964,4170,Silver Wedding Ring,7735.31
2024-04-23,02:32,7625,916964,2228,Opal Brooch,7664.71
2024-09-04,19:15,7625,622088,8809,Emerald Ear Cuff,4908.72
2024-02-11,17:00,7625,622088,7398,Opal Anklet,8383.41
2024-03-04,18:54,7625,622088,7826,Sapphire Ring,4577.8
2023-11-16,15:43,7625,622088,6993,Onyx Anklet,4896.26
2023-12-30,16:05,6524,906385,9208,Diamond Anklet,8008.5
2024-05-20,19:37,6524,906385,9915,Garnet Ring,406.61
2024-06-14,23:04,6524,121085,1310,Amber Earrings,7646.79
2024-10-19,06:41,6524,121085,2072,Platinum Wedding Bands,5211.66
2024-06-18,05:19,6524,121085,7385,Yellow Gold Bracelet,7681.47
2024-10-16,12:54,6524,121085,1365,Titanium Bracelet,7583.56
2024-04-21,10:45,6524,121085,7319,Diamond Anklet,8008.5
2024-08-31,12:04,6524,220841,6975,Garnet Engagement Ring,9194.47
2023-11-15,19:13,6524,791037,3289,Turquoise Necklace,1686.54
2023-11-30,01:34,6524,791037,2262,Aquamarine Pendant,2604.3
2024-04-16,06:37,6524,913884,2631,Opal Brooch,5074.62
2024-01-24,13:34,6524,913884,6650,White Gold Ring,5281.11
2024-10-31,14:35,6524,913884,9404,White Gold Ring,9658.39
2023-12-05,06:58,6524,913884,9349,Pearl Anklet,5816.33
2024-01-29,09:56,6524,913884,7012,Pearl Anklet,5816.33
2024-08-09,04:54,6524,820139,5269,Onyx Wedding Bands,9980.52
2024-08-15,14:11,6524,504110,8614,Amber Earrings,7646.79
2024-03-02,07:44,6524,504110,8516,Opal Anklet,3481.21
2024-02-26,02:35,6524,504110,7006,Titanium Bracelet,7583.56
2024-04-16,18:14,6524,461438,7404,Titanium Bracelet,7583.56
2023-12-31,21:44,6524,461438,6092,Yellow Gold Bracelet,6754.24
2024-05-22,12:51,6524,461438,1476,Platinum Ear Cuff,3965.01
2024-02-03,19:15,6524,461438,9196,Opal Earrings,3207.65
2024-08-16,19:31,6524,754314,9173,Aquamarine Pendant,2604.3
2024-03-27,07:47,6524,754314,9231,Turquoise Necklace,1686.54
2023-11-15,11:29,6524,754314,1092,Aquamarine Ear Cuff,9097.39
2024-05-08,18:52,6524,754314,6659,Ivory Nose Ring,5100.5
2024-06-19,12:53,6524,672828,4661,White Gold Ring,5281.11
2024-02-28,15:10,6524,672828,8872,Emerald Nose Ring,3417.28
2024-09-15,03:35,6524,672828,6556,Aquamarine Brooch,3577.19
2024-04-29,01:17,6131,951558,9376,Amethyst Wedding Bands,4126.48
2024-09-30,22:56,6131,951558,3279,Amber Bracelet,8256.45
2024-01-20,18:00,6131,951558,5988,Turquoise Necklace,9411.34
2023-12-17,00:39,6131,951558,7555,Garnet Pin,8034.73
2024-01-16,09:43,6131,865313,2572,Amber Bracelet,8256.45
2024-10-12,00:15,6131,950920,7784,Rose Gold Wedding Bands,2699.15
2024-10-16,22:43,6131,173824,2568,Platinum Brooch,9506.7
2024-02-29,08:20,6131,173824,7869,Turquoise Necklace,9411.34
2024-08-07,09:33,6131,818545,1162,Amber Ear Cuff,6410.28
2024-02-29,15:18,6131,585529,6519,Opal Bracelet,3841.98
2024-06-17,16:05,6131,519843,4720,Diamond Bracelet,8865.96
2024-10-16,02:20,6131,519843,4982,Silver Pin,3612.24
2023-12-18,17:34,6131,519843,3072,Amethyst Wedding Bands,4126.48
2024-01-17,19:15,6131,519843,9434,Yellow Gold Pin,2998.92
2024-04-11,12:32,6131,519843,7604,Amber Brooch,5318.7
2024-04-17,15:06,6131,934582,7542,Ruby Nose Ring,9650.33
2024-04-13,18:14,6131,934582,2949,Ruby Brooch,5113.76
2024-01-01,13:48,6131,290323,7310,Amethyst Wedding Bands,4126.48
2024-07-11,01:23,6131,290323,2347,Amber Bracelet,8256.45
2024-08-27,10:53,6131,290323,8751,Yellow Gold Wedding Ring,8241.44
2024-01-15,05:51,6131,230837,3468,Topaz Wedding Ring,3130.38
2024-05-02,13:53,6131,631930,5088,Garnet Pin,8034.73
2024-09-20,01:21,6131,631930,2361,Opal Bracelet,3841.98
2024-01-15,01:59,6131,631930,8170,Platinum Wedding Ring,2481.53
2024-08-11,19:45,6131,631930,8220,Yellow Gold Pin,2998.92
2024-09-10,08:11,6131,966563,4744,Platinum Ear Cuff,8535.62
2024-02-07,05:31,6131,966563,9861,Silver Anklet,3137.37
2024-05-30,01:15,6131,966563,7082,Diamond Bracelet,8865.96
2024-02-06,03:38,6131,365332,9541,Garnet Earrings,3815.93
2024-05-18,13:32,6131,484989,8768,Amethyst Wedding Bands,4126.48
2024-09-27,23:37,6131,484989,7760,Platinum Wedding Bands,4111.88
2024-03-15,07:27,6131,484989,4756,Garnet Earrings,3815.93
2024-08-14,00:51,6131,484989,8100,Titanium Ear Cuff,6707.5
2023-11-25,03:48,6131,484989,5621,Pearl Brooch,9352.07
2024-09-24,00:37,1068,297873,9255,Platinum Pin,3381.38
2023-11-25,00:26,1068,297873,9952,Garnet Wedding Ring,1614.78
2023-12-21,09:38,1068,297873,7193,Jade Pendant,636.71
2024-01-10,20:25,1068,297873,3334,Sapphire Brooch,8922.2
2024-07-30,21:31,1068,523184,4087,White Gold Wedding Ring,6625.97
2024-06-18,23:24,1068,523184,3157,Sapphire Nose Ring,7922.25
2024-02-19,15:50,1068,523184,8753,Emerald Ear Cuff,7307.5
2024-01-07,07:39,1068,654022,7037,Emerald Brooch,8382.46
2024-10-22,03:19,1068,585324,3533,Opal Pendant,1785.92
2023-12-07,07:17,1068,585324,1745,Aquamarine Pendant,1713.59
2024-03-09,08:59,1068,585324,7472,Sapphire Nose Ring,7922.25
2024-10-17,01:14,1068,950180,7122,Yellow Gold Anklet,7606.35
2024-01-25,07:49,1068,950180,9228,Garnet Wedding Ring,1614.78
2024-02-13,20:54,1068,950180,5000,Yellow Gold Brooch,3183.07
2023-11-29,22:39,1068,784908,8549,Yellow Gold Earrings,1298.66
2024-07-12,15:54,1068,784908,7665,Rose Gold Ring,5389.13
2024-05-19,15:55,1068,784908,4699,Turquoise Bracelet,5145.82
2023-11-26,16:55,1068,784908,1212,Aquamarine Pendant,1713.59
2024-10-23,10:15,1068,784908,7891,White Gold Anklet,8143.77
2024-07-16,01:21,1068,460606,7307,Rose Gold Wedding Bands,253.0
2024-09-02,06:15,1068,460606,1473,Turquoise Bracelet,5145.82
2024-09-14,14:13,1068,460606,9531,Silver Nose Ring,1808.28
2024-09-15,21:43,1068,460606,7520,White Gold Wedding Ring,6625.97
2024-02-03,22:02,6807,498456,8777,Pearl Nose Ring,1097.83
2023-12-02,21:49,6807,498456,6037,Emerald Ear Cuff,6987.33
2024-10-24,14:42,6807,498456,5555,Jade Wedding Bands,7671.8
2024-04-17,11:00,6807,498456,1652,Jade Wedding Bands,7671.8
2024-08-05,04:14,6807,863680,4971,Sapphire Anklet,6170.23
2024-02-09,07:43,6807,863680,2303,Ivory Brooch,148.94
2024-04-09,16:19,6807,863680,4188,Silver Pendant,6629.56
2024-02-22,22:53,6807,265772,1225,Sapphire Nose Ring,9093.55
2024-04-02,20:37,6807,265772,6046,Garnet Engagement Ring,6727.51
2024-08-01,15:22,6807,265772,4850,Ruby Earrings,7306.9
2024-05-21,17:28,6807,265772,2254,Opal Necklace,9372.65
2024-07-20,10:34,6807,762975,9536,Sapphire Anklet,6170.23
2024-09-11,08:24,6807,364412,9917,Yellow Gold Anklet,5469.76
2024-08-26,09:55,6807,364412,8935,Amber Wedding Bands,3704.93
2024-05-13,12:35,6807,364412,5513,Ivory Engagement Ring,4180.64
2024-09-15,08:37,6807,364412,5478,Titanium Necklace,5584.93
2024-05-22,10:25,6807,364412,3761,White Gold Wedding Bands,3555.72
2024-11-01,10:09,6807,847310,2177,Jade Wedding Bands,3912.59
2024-04-18,21:28,6807,847310,7513,White Gold Wedding Bands,3555.72
2024-07-05,08:10,6807,847310,2428,Onyx Brooch,1991.82
2023-11-13,18:23,6807,847310,3155,Jade Wedding Bands,7671.8
2024-05-08,02:50,6807,129361,6394,Jade Wedding Bands,7671.8
2024-09-20,17:12,6807,129361,3811,White Gold Wedding Bands,3555.72
2024-02-27,04:49,6807,129361,5836,Amber Pendant,3057.28
2024-09-15,08:19,6807,928769,6836,Opal Necklace,9372.65
2024-10-02,15:50,6807,928769,3205,Yellow Gold Ear Cuff,2434.69
2024-03-24,18:51,3430,945729,7472,Silver Pin,1297.98
2023-12-06,12:28,3430,945729,9327,Rose Gold Brooch,9970.59
2023-11-14,11:45,3430,266435,3328,Platinum Ring,8303.14
2024-04-08,09:06,3430,266435,3141,Onyx Wedding Bands,1131.33
2024-02-24,04:27,3430,266435,1833,Diamond Pendant,5014.51
2024-03-14,22:13,3430,266435,8944,Ruby Pendant,9700.23
2024-09-12,23:04,3430,825963,2023,Topaz Ear Cuff,7089.71
2023-12-12,13:50,3430,825963,8458,Silver Necklace,3032.65
2024-10-31,10:51,3430,825963,8962,Yellow Gold Ring,8315.15
2024-08-29,14:08,3430,825963,6660,Rose Gold Engagement Ring,308.81
2024-06-22,04:17,3430,781742,2240,Platinum Earrings,656.82
2024-07-09,20:12,3430,781742,3694,Onyx Wedding Bands,1131.33
2023-11-25,06:16,3430,797760,9004,Platinum Nose Ring,6252.63
2024-03-12,21:18,3430,797760,3369,Onyx Pendant,9613.56
2023-12-13,20:46,3430,797760,1456,Opal Nose Ring,1732.72
2024-06-24,09:40,3430,797760,8157,Emerald Ear Cuff,9386.07
2024-08-18,09:39,3430,797760,4524,Platinum Ring,8303.14
2024-06-15,09:56,3430,795518,7078,Onyx Pendant,9613.56
2023-11-14,20:23,3430,795518,3009,Ruby Ear Cuff,4960.24
2024-09-10,11:02,3430,385958,1842,Yellow Gold Earrings,5643.64
2024-02-05,14:30,3430,385958,7771,Rose Gold Engagement Ring,308.81
2024-06-16,09:52,9730,265637,2497,Pearl Wedding Bands,5851.02
2024-07-13,17:01,9730,265637,6810,Silver Necklace,7203.26
2024-01-20,16:14,9730,265637,5675,Rose Gold Necklace,4344.65
2024-04-21,05:48,9730,564889,7902,Pearl Wedding Bands,5851.02
2024-08-18,13:49,9730,564889,9620,Amber Anklet,4061.84
2024-08-23,16:33,9730,283643,5785,Ruby Pendant,3696.22
2024-06-22,11:28,9730,283643,2525,Aquamarine Engagement Ring,2654.21
2024-10-04,20:06,9730,283643,5340,Platinum Wedding Ring,1604.49
2024-11-05,08:09,9730,283643,9959,Rose Gold Necklace,4344.65
2024-09-17,17:37,9730,283643,7654,Rose Gold Necklace,4344.65
2024-04-01,12:26,9730,140918,8139,Turquoise Pendant,7741.47
2024-03-05,22:00,9730,140918,6536,Titanium Wedding Ring,6107.55
2023-11-14,06:42,9730,140918,7442,Garnet Earrings,2390.49
2024-06-21,20:32,9730,493760,7472,Silver Anklet,4732.13
2024-01-30,15:29,9730,493760,2226,Opal Pendant,9968.59
2024-10-03,18:56,9730,493760,5829,Silver Necklace,7203.26
2023-12-06,17:39,9730,493760,4453,Rose Gold Necklace,4344.65
2024-05-24,23:05,9730,493760,2760,Rose Gold Necklace,4344.65
2024-04-05,05:52,9730,352130,3070,Onyx Ring,4333.43
2024-10-21,12:35,9730,600425,1654,Amethyst Engagement Ring,2206.86
2024-07-04,23:56,9730,600425,8393,Emerald Ring,3985.01
2024-02-21,03:51,9730,600425,7646,Diamond Anklet,8794.2
2024-06-29,08:48,9730,790887,2138,Platinum Ear Cuff,3611.45
2024-08-12,16:14,9730,790887,3471,Diamond Anklet,8794.2
2023-12-05,08:59,9730,185362,2074,Rose Gold Necklace,3989.51
2024-05-03,20:01,9730,185362,6487,Ivory Ear Cuff,9260.42
2024-02-17,11:36,9730,185362,9026,Emerald Ring,3985.01
2024-01-19,22:34,4333,522350,6530,Ruby Wedding Ring,5509.44
2024-02-17,21:45,4333,522350,6498,Aquamarine Ear Cuff,7856.68
2024-01-05,19:26,4333,522350,2786,Yellow Gold Earrings,3580.93
2023-12-29,07:06,4333,823679,4372,Amethyst Brooch,4594.61
2024-02-10,07:18,4333,992055,6518,Yellow Gold Earrings,3580.93
2024-01-28,18:02,4333,859200,9969,Pearl Wedding Ring,9036.54
2024-06-01,09:43,4333,859200,6720,Diamond Wedding Ring,9977.41
2024-01-31,14:38,4333,439276,3911,Ivory Bracelet,2486.6
2024-04-18,19:41,4333,439276,6711,Ruby Necklace,3323.28
2024-08-30,11:18,4333,373544,6673,White Gold Wedding Bands,7848.15
2024-05-12,18:27,4333,911800,2619,Ruby Necklace,3323.28
2024-03-27,07:57,4333,911800,4092,Amethyst Brooch,4594.61
2024-11-05,17:56,4333,911800,9268,Diamond Wedding Ring,9977.41
2024-10-10,03:03,4333,911800,6988,Pearl Ring,3070.11
2024-08-21,15:06,4333,434344,7478,Sapphire Engagement Ring,3141.54
2024-10-16,05:27,4333,434344,8748,Amber Ring,7763.3
2024-03-04,10:05,4333,434344,1142,Pearl Wedding Ring,9036.54
2024-08-21,15:03,4333,434344,1663,Aquamarine Ear Cuff,7856.68
2024-06-27,23:02,4333,434344,4001,Yellow Gold Brooch,311.25
2024-01-16,05:27,4333,664201,5065,Topaz Pendant,8096.22
2024-02-16,13:41,1410,432630,4102,Platinum Bracelet,6461.46
2024-05-07,14:45,1410,849288,9737,Titanium Brooch,8261.28
2024-08-06,18:23,1410,849288,7429,Titanium Earrings,1173.76
2024-02-28,01:56,1410,849288,5687,Amethyst Bracelet,1602.8
2024-07-19,13:50,1410,849288,9514,Diamond Pin,7370.75
2024-03-17,15:07,1410,849288,9360,Titanium Wedding Ring,6909.9
2024-10-29,21:42,1410,723282,7450,Turquoise Pendant,1008.69
2024-03-24,00:51,1410,723282,2541,Sapphire Earrings,668.61
2023-12-22,00:02,1410,723282,8117,Amethyst Ear Cuff,129.42
2024-09-13,15:45,1410,622928,6997,Emerald Necklace,6455.81
2024-04-13,14:35,1410,622928,2821,Pearl Pendant,776.09
2024-03-12,20:21,1410,622928,3580,Silver Earrings,4712.19
2023-12-27,00:14,1410,641062,6394,Ivory Anklet,4527.61
2024-09-26,04:42,1410,641062,3784,Silver Earrings,4712.19
2024-06-25,05:55,1410,641062,5950,Emerald Wedding Ring,8202.35
2024-05-25,14:18,1410,641062,6757,Topaz Nose Ring,2424.75
2024-06-23,03:16,1410,467800,3353,Onyx Wedding Bands,6076.51
2024-10-11,15:29,1410,467800,4896,Amethyst Ear Cuff,3010.93
2024-02-06,07:28,1410,467800,5331,Emerald Nose Ring,754.74
2024-03-06,04:01,1410,467800,7713,White Gold Anklet,2124.97
2024-10-22,19:26,1410,169705,7531,Opal Anklet,7552.98
2024-01-19,08:30,1410,169705,9365,Garnet Engagement Ring,7388.73
2024-01-13,09:16,1410,169705,9627,Pearl Nose Ring,7922.65
2024-01-10,18:41,1410,228174,7212,Titanium Brooch,8261.28
2023-11-09,05:24,1410,508036,7220,Yellow Gold Necklace,281.65
2024-01-29,14:14,1410,508036,5386,Pearl Pendant,776.09
2023-11-14,21:44,1410,508036,6273,Pearl Nose Ring,7922.65
2024-06-16,12:47,1410,508036,4418,Sapphire Earrings,668.61
2024-06-03,12:10,1410,508036,2069,Ivory Anklet,4527.61
2023-12-18,16:11,1410,295981,9929,Silver Bracelet,9328.09
2024-04-24,14:21,1410,295981,1494,Onyx Anklet,838.79
2024-09-03,02:46,1410,295981,4826,Amber Anklet,6725.26
2024-07-01,14:36,1410,295981,1332,Aquamarine Pin,3260.08
2023-11-11,08:39,8558,127491,3796,Amber Nose Ring,9741.63
2024-10-13,13:37,8558,730461,1126,Jade Wedding Ring,7115.6
2024-10-21,01:11,8558,730461,2771,Ivory Ring,3120.41
2024-08-08,23:38,8558,730461,9526,Onyx Wedding Ring,271.16
2024-05-09,15:08,8558,730461,6966,Diamond Wedding Ring,3207.83
2024-08-09,07:39,8558,439816,1685,Diamond Ring,5691.27
2024-01-31,17:36,8558,439816,2283,Diamond Ring,5691.27
2024-04-09,19:42,8558,493029,8045,Diamond Wedding Ring,3207.83
2024-07-24,16:51,8558,493029,4567,White Gold Necklace,4856.49
2024-03-22,15:44,8558,493029,9140,Aquamarine Nose Ring,8153.43
2024-02-24,22:13,8558,493029,4269,Jade Wedding Ring,7115.6
2024-03-10,20:00,8558,493029,5677,Silver Brooch,9383.33
2024-09-07,20:17,8558,614868,9978,Amber Anklet,2028.16
2024-01-04,11:47,8558,614868,2428,Jade Necklace,7750.89
2023-12-08,13:03,8558,707754,4666,Jade Wedding Ring,7115.6
2024-05-23,10:23,8558,707754,8458,Rose Gold Pendant,6708.32
2024-08-30,15:44,8558,707754,8152,Diamond Wedding Ring,3207.83
2024-02-10,14:01,8558,707754,5040,Jade Necklace,7750.89
2024-06-28,20:54,8558,498100,1632,White Gold Necklace,4856.49
2024-07-11,18:24,8558,498100,1376,Onyx Wedding Ring,271.16
2024-06-18,21:59,8558,498100,2064,Platinum Brooch,6638.13
2024-01-05,05:56,8558,498100,4169,Rose Gold Pendant,6708.32
2023-12-08,17:18,8558,498100,8757,Pearl Earrings,5708.27
2024-02-08,11:19,8558,880447,6195,Ivory Ring,3120.41
2024-02-23,04:22,8558,880447,4739,Aquamarine Nose Ring,8153.43
2023-12-02,09:32,8558,880447,6743,White Gold Necklace,4856.49
2024-10-05,08:54,8558,880447,2498,Rose Gold Ring,2611.31
2024-04-29,01:06,8558,824669,8527,Amber Anklet,2028.16
2024-05-21,15:36,8558,824669,7865,Amber Anklet,2028.16
2024-04-10,11:00,8558,824669,4834,Turquoise Ring,745.91
2023-12-12,23:17,8558,824669,2420,Diamond Anklet,3262.77
2024-10-21,18:48,8558,824669,1820,Jade Wedding Ring,7115.6
2024-10-06,18:26,6226,854552,4186,Opal Pendant,1207.53
2024-05-26,02:54,6226,854552,4775,Garnet Nose Ring,1673.81
2024-03-08,02:41,6226,854552,1094,Pearl Pin,4110.45
2023-11-17,23:53,6226,854552,1003,Aquamarine Bracelet,296.31
2024-04-13,11:48,6226,937327,6957,White Gold Necklace,1139.97
2024-08-28,21:13,6226,937327,2614,Opal Wedding Ring,42.83
2024-02-08,04:55,6226,617511,9042,Garnet Pin,3349.99
2024-10-06,02:51,6226,617511,5279,Amethyst Earrings,5717.3
2024-04-29,16:30,6226,617511,5105,Onyx Pendant,9936.72
2024-05-07,22:16,6226,617511,9273,Topaz Bracelet,1353.77
2024-11-01,08:48,6226,868647,5894,Turquoise Pendant,7720.41
2024-07-13,20:21,6226,868647,6255,Onyx Brooch,5228.76
2024-10-12,05:34,6226,868647,7249,Amethyst Earrings,5717.3
2024-09-24,13:25,6226,868647,5570,Platinum Nose Ring,6292.72
2024-08-19,13:32,6226,868647,1728,Sapphire Wedding Bands,7499.06
2024-10-20,18:07,6226,359860,6778,Sapphire Wedding Bands,7499.06
2024-05-14,16:17,6226,359860,9874,Pearl Brooch,1149.66
2023-11-21,04:51,6226,165623,9772,Topaz Bracelet,1353.77
2024-06-28,16:21,6226,165623,9669,Rose Gold Ear Cuff,1604.51
2024-09-16,15:50,6226,165623,8245,Opal Engagement Ring,5460.21
2024-02-19,05:10,6226,165623,1332,Aquamarine Pendant,2070.0
2024-09-30,06:31,6226,165623,7836,Garnet Nose Ring,1673.81
2024-07-27,11:00,6226,685775,4155,Jade Necklace,698.91
2024-10-01,18:02,6226,511628,6995,Topaz Ring,5637.23
2024-01-08,17:33,6226,511628,3867,Rose Gold Ear Cuff,1604.51
2024-05-15,13:15,6226,511628,6440,Yellow Gold Wedding Bands,2613.19
2024-04-25,11:44,6226,511628,7252,White Gold Anklet,4210.38
2023-11-10,19:22,6226,919692,7623,Amber Pendant,7907.87
2024-09-04,02:32,6226,919692,1012,Diamond Necklace,9250.75
2024-07-05,20:37,6226,919692,3619,Ruby Wedding Bands,8121.13
2024-06-03,10:22,6226,919692,9101,Sapphire Wedding Bands,7499.06
2024-01-25,18:24,6226,836948,7915,Opal Engagement Ring,5460.21
2024-05-30,17:44,6226,519249,3653,Amethyst Brooch,1615.09
2024-01-06,06:40,6226,519249,5992,Pearl Ring,5243.86
2024-02-13,15:06,6226,519249,7927,Opal Wedding Bands,611.18
2024-05-05,22:40,6226,519249,1289,Turquoise Pendant,7720.41
2023-12-03,19:59,6226,519249,5072,Aquamarine Pendant,2070.0
2023-12-27,22:45,6226,109259,7282,Pearl Brooch,1149.66
2024-07-01,10:19,6226,109259,4777,Pearl Ring,5243.86
2024-07-18,22:18,6226,109259,8461,Turquoise Pendant,7720.41
2024-05-31,08:59,6226,109259,5898,Sapphire Wedding Bands,7499.06
2024-04-28,21:50,6226,254730,7305,Diamond Wedding Ring,1117.16
2024-07-05,14:39,6226,254730,4130,Platinum Nose Ring,6292.72
2024-01-12,08:19,6226,254730,2946,Silver Pendant,1276.01
2023-11-13,07:23,6226,254730,8266,Topaz Bracelet,1353.77
2024-11-05,22:28,6226,487996,9180,Diamond Anklet,7313.61
2024-04-06,17:53,6226,487996,4649,Amethyst Earrings,5717.3
2024-01-22,21:33,6226,487996,7868,Onyx Pendant,9936.72
2024-02-23,19:58,6226,786632,3010,Onyx Ear Cuff,9250.18
2024-01-15,12:59,6226,786632,2515,White Gold Necklace,1139.97
